Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Start_Date,End_Date
"430092","DAKOTA PLAINS SURGICAL CENTER LLP","OP-26","0","0","0","1224","0","0","0","01/01/2012","12/31/2012"
"430093","SAME DAY SURGERY CENTER LLC","OP-26","67","107","0","14","7","68","94","01/01/2012","12/31/2012"
"430094","SPEARFISH REGIONAL SURGERY CENTER","OP-26","1214","158","153","614","62","6","18","01/01/2012","12/31/2012"
"430095","AVERA HEART HOSPITAL OF SOUTH DAKOTA","OP-26","5","0","0","0","1","1","350","01/01/2012","12/31/2012"
"430096","LEWIS AND CLARK SPECIALTY HOSPITAL","OP-26","328","313","0","465","0","105","0","01/01/2012","12/31/2012"
"430097","SANFORD ABERDEEN MEDICAL CENTER","OP-26","73","0","0","9","6","7","0","01/01/2012","12/31/2012"
"431306","PLATTE HEALTH CENTER - CAH","OP-26","124","0","2","8","11","3","0","01/01/2012","12/31/2012"
"431315","WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"431318","BOWDLE HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"431320","LEAD - DEADWOOD REGIONAL HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"431321","STURGIS REGIONAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"431322","FALL RIVER HOSPITAL - CAH","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"431323","CUSTER REGIONAL HOSPITAL - CAH","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"431330","AVERA ST BENEDICT HEALTH CENTER - CAH","OP-26","256","1","2","52","145","55","6","01/01/2012","12/31/2012"
"440001","UNICOI COUNTY MEMORIAL HOSPITAL","OP-26","214","56","34","68","18","17","5","01/01/2012","12/31/2012"
"440002","JACKSON-MADISON COUNTY GENERAL HOSPITAL","OP-26","7267","936","1435","1530","670","1607","382","01/01/2012","12/31/2012"
"440003","SUMNER REGIONAL MEDICAL CENTER","OP-26","216","0","559","397","616","90","63","01/01/2012","12/31/2012"
"440006","TRISTAR SKYLINE MEDICAL CENTER","OP-26","2038","30","921","342","99","179","281","01/01/2012","12/31/2012"
"440007","UNITED REGIONAL MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"440008","HENDERSON COUNTY COMMUNITY HOSPITAL","OP-26","182","376","0","40","35","9","0","01/01/2012","12/31/2012"
"440009","CUMBERLAND MEDICAL CENTER","OP-26","1552","181","0","195","35","102","42","01/01/2012","12/31/2012"
"440010","WAYNE MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440011","BLOUNT MEMORIAL HOSPITAL","OP-26","397","0","32","66","9","362","139","01/01/2012","12/31/2012"
"440012","WELLMONT BRISTOL REGIONAL MEDICAL CENTER","OP-26","1350","0","802","410","81","397","480","01/01/2012","12/31/2012"
"440015","UNIVERSITY OF TN MEDICAL CENTER","OP-26","9056","93","1937","2917","2286","1675","1660","01/01/2012","12/31/2012"
"440016","BAPTIST MEMORIAL HOSPITAL HUNTINGDON","OP-26","282","0","42","54","19","18","2","01/01/2012","12/31/2012"
"440017","WELLMONT HOLSTON VALLEY MEDICAL CENTER","OP-26","1757","2","502","480","111","540","510","01/01/2012","12/31/2012"
"440018","SYCAMORE SHOALS HOSPITAL","OP-26","997","0","0","131","15","205","43","01/01/2012","12/31/2012"
"440020","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI","OP-26","420","85","3","63","145","76","7","01/01/2012","12/31/2012"
"440025","LAUGHLIN MEMORIAL HOSPITAL, INC","OP-26","6543","1172","242","3577","2141","650","7019","01/01/2012","12/31/2012"
"440029","WILLIAMSON MEDICAL CENTER","OP-26","0","205","0","564","3","792","249","01/01/2012","12/31/2012"
"440030","MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION","OP-26","237","93","25","0","60","82","210","01/01/2012","12/31/2012"
"440031","ROANE MEDICAL CENTER","OP-26","413","384","1","17","51","0","1913","01/01/2012","12/31/2012"
"440032","WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","OP-26","438","229","151","77","4","2","6","01/01/2012","12/31/2012"
"440033","LAFOLLETTE MEDICAL CENTER","OP-26","0","0","0","49","12","8","237","01/01/2012","12/31/2012"
"440034","METHODIST MEDICAL CENTER OF OAK RIDGE","OP-26","237","0","25","50","802","50","359","01/01/2012","12/31/2012"
"440035","GATEWAY MEDICAL CENTER","OP-26","1246","22","103","2583","2649","625","362","01/01/2012","12/31/2012"
"440039","VANDERBILT UNIVERSITY HOSPITAL","OP-26","16560","1808","858","8032","5190","7348","3142","01/01/2012","12/31/2012"
"440040","PERRY COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440046","TRISTAR HORIZON MEDICAL CENTER","OP-26","527","640","64","184","28","125","100","01/01/2012","12/31/2012"
"440048","BAPTIST MEMORIAL HOSPITAL","OP-26","609","0","140","1145","1518","701","1855","01/01/2012","12/31/2012"
"440049","METHODIST HEALTHCARE MEMPHIS HOSPITALS","OP-26","2117","211","240","275","164","363","957","01/01/2012","12/31/2012"
"440050","TAKOMA REGIONAL HOSPITAL","OP-26","2512","100","2","65","13","63","35","01/01/2012","12/31/2012"
"440051","MCNAIRY REGIONAL HOSPITAL","OP-26","334","0","0","107","76","30","7","01/01/2012","12/31/2012"
"440053","SAINT THOMAS RUTHERFORD HOSPITAL","OP-26","945","0","73","316","87","827","518","01/01/2012","12/31/2012"
"440056","TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL","OP-26","9","0","1","35","0","23","60","01/01/2012","12/31/2012"
"440057","CLAIBORNE MEDICAL CENTER","OP-26","1118","73","0","38","19","46","30","01/01/2012","12/31/2012"
"440058","SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER","OP-26","75","12","81","116","380","24","82","01/01/2012","12/31/2012"
"440059","COOKEVILLE REGIONAL MEDICAL CENTER","OP-26","3048","0","27","209","42","504","231","01/01/2012","12/31/2012"
"440060","MILAN GENERAL HOSPITAL","OP-26","922","0","0","7","20","23","7","01/01/2012","12/31/2012"
"440061","VOLUNTEER COMMUNITY HOSPITAL","OP-26","754","0","3","121","19","36","24","01/01/2012","12/31/2012"
"440063","JOHNSON CITY MEDICAL CENTER","OP-26","1560","330","526","1533","128","864","1488","01/01/2012","12/31/2012"
"440065","NORTHCREST MEDICAL CENTER","OP-26","1578","132","211","244","82","123","89","01/01/2012","12/31/2012"
"440067","LAKEWAY REGIONAL HOSPITAL","OP-26","554","612","270","279","34","179","17","01/01/2012","12/31/2012"
"440068","STARR REGIONAL MEDICAL CENTER ATHENS ","OP-26","975","0","99","1115","1119","284","46","01/01/2012","12/31/2012"
"440070","DECATUR COUNTY GENERAL HOSPITAL","OP-26","75","105","0","24","21","225","66","01/01/2012","12/31/2012"
"440072","DYERSBURG REGIONAL MEDICAL CENTER","OP-26","3551","213","129","218","26","205","94","01/01/2012","12/31/2012"
"440073","MAURY REGIONAL HOSPITAL","OP-26","6521","0","255","668","1481","960","484","01/01/2012","12/31/2012"
"440081","LECONTE MEDICAL CENTER","OP-26","24","509","33","10","34","12","40","01/01/2012","12/31/2012"
"440082","SAINT THOMAS WEST HOSPITAL","OP-26","975","0","175","23","85","263","867","01/01/2012","12/31/2012"
"440083","JAMESTOWN REGIONAL MEDICAL CENTER","OP-26","1","0","0","78","531","40","179","01/01/2012","12/31/2012"
"440084","SWEETWATER HOSPITAL ASSOCIATION","OP-26","2525","0","0","408","0","531","0","01/01/2012","12/31/2012"
"440091","MEMORIAL HEALTHCARE SYSTEM, INC","OP-26","11155","405","5","928","43","1967","6449","01/01/2012","12/31/2012"
"440102","LINCOLN MEDICAL CENTER","OP-26","882","0","2","104","27","55","16","01/01/2012","12/31/2012"
"440104","ERLANGER MEDICAL CENTER","OP-26","2537","440","113","1044","41","619","245","01/01/2012","12/31/2012"
"440109","HARDIN MEDICAL CENTER","OP-26","1134","475","0","196","17","41","21","01/01/2012","12/31/2012"
"440110","FORT LOUDOUN MEDICAL CENTER","OP-26","104","446","0","171","43","5","28","01/01/2012","12/31/2012"
"440111","METRO NASHVILLE GENERAL HOSPITAL","OP-26","1577","1089","131","993","1758","679","506","01/01/2012","12/31/2012"
"440120","PHYSICIANS REGIONAL MEDICAL CENTER","OP-26","375","0","5366","131","1319","135","720","01/01/2012","12/31/2012"
"440125","FORT SANDERS REGIONAL MEDICAL CENTER","OP-26","182","0","312","22","4312","33","380","01/01/2012","12/31/2012"
"440130","BAPTIST MEMORIAL HOSPITAL UNION CITY","OP-26","538","0","0","94","19","135","42","01/01/2012","12/31/2012"
"440131","BAPTIST MEMORIAL HOSPITAL TIPTON","OP-26","228","103","0","389","22","227","8","01/01/2012","12/31/2012"
"440132","HENRY COUNTY MEDICAL CENTER","OP-26","1888","159","2","540","7","104","54","01/01/2012","12/31/2012"
"440133","SAINT THOMAS MIDTOWN HOSPITAL","OP-26","2425","0","170","1393","4134","1197","697","01/01/2012","12/31/2012"
"440137","HERITAGE MEDICAL CENTER","OP-26","1337","0","36","239","747","129","120","01/01/2012","12/31/2012"
"440141","CUMBERLAND RIVER HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440144","HARTON REGIONAL MEDICAL CENTER","OP-26","148","0","1401","361","435","148","110","01/01/2012","12/31/2012"
"440148","DEKALB COMMUNITY HOSPITAL","OP-26","492","70","1","101","6","41","11","01/01/2012","12/31/2012"
"440150","TRISTAR SUMMIT MEDICAL CENTER","OP-26","1995","0","181","122","48","515","259","01/01/2012","12/31/2012"
"440151","RIVER PARK HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"440152","REGIONAL ONE HEALTH","OP-26","69","41","2","63","21","113","30","01/01/2012","12/31/2012"
"440153","NEWPORT MEDICAL CENTER","OP-26","1","0","1","0","3","82","67","01/01/2012","12/31/2012"
"440156","PARKRIDGE MEDICAL CENTER","OP-26","5328","0","41","1065","43","841","1010","01/01/2012","12/31/2012"
"440159","DELTA MEDICAL CENTER","OP-26","114","4","178","198","433","31","140","01/01/2012","12/31/2012"
"440161","TRISTAR CENTENNIAL MEDICAL CENTER","OP-26","8997","344","524","351","165","1005","1373","01/01/2012","12/31/2012"
"440168","METHODIST HEALTHCARE FAYETTE HOSPITAL","OP-26","254","52","0","0","3","0","9","01/01/2012","12/31/2012"
"440173","PARKWEST MEDICAL CENTER","OP-26","167","0","244","258","6","74","592","01/01/2012","12/31/2012"
"440174","HAYWOOD PARK COMMUNITY HOSPITAL","OP-26","55","0","3","10","2","0","0","01/01/2012","12/31/2012"
"440175","SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE","OP-26","24","0","100","6","16","2","22","01/01/2012","12/31/2012"
"440176","INDIAN PATH MEDICAL CENTER","OP-26","472","0","21","269","59","475","474","01/01/2012","12/31/2012"
"440180","JELLICO COMMUNITY HOSPITAL","OP-26","725","37","3","2","14","48","78","01/01/2012","12/31/2012"
"440181","BOLIVAR GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440182","MCKENZIE REGIONAL HOSPITAL","OP-26","692","244","0","15","3","164","6","01/01/2012","12/31/2012"
"440183","ST FRANCIS HOSPITAL","OP-26","607","536","228","650","968","567","429","01/01/2012","12/31/2012"
"440184","FRANKLIN WOODS COMMUNITY HOSPITAL","OP-26","159","58","3","89","10","297","68","01/01/2012","12/31/2012"
"440185","SKYRIDGE MEDICAL CENTER","OP-26","4331","5","724","1424","356","500","275","01/01/2012","12/31/2012"
"440187","LIVINGSTON REGIONAL HOSPITAL","OP-26","821","0","18","259","409","125","10","01/01/2012","12/31/2012"
"440189","REGIONAL HOSPITAL OF JACKSON","OP-26","414","839","149","351","64","159","378","01/01/2012","12/31/2012"
"440192","HIGHLANDS MEDICAL CENTER","OP-26","447","0","0","583","489","283","5","01/01/2012","12/31/2012"
"440193","UNIVERSITY MEDICAL CENTER","OP-26","168","0","63","23","11","98","291","01/01/2012","12/31/2012"
"440194","TRISTAR HENDERSONVILLE MEDICAL CENTER","OP-26","4275","0","428","468","71","261","223","01/01/2012","12/31/2012"
"440197","TRISTAR SOUTHERN HILLS MEDICAL CENTER","OP-26","3511","0","72","678","1015","193","131","01/01/2012","12/31/2012"
"440200","STONES RIVER HOSPITAL","OP-26","158","0","19","187","3","2","0","01/01/2012","12/31/2012"
"440218","SAINT THOMAS HOSPITAL FOR SPINAL SURGERY","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440227","TRISTAR STONECREST MEDICAL CENTER","OP-26","1831","0","268","338","59","320","145","01/01/2012","12/31/2012"
"440228","SAINT FRANCIS BARTLETT MEDICAL CENTER","OP-26","754","0","6","687","1073","325","97","01/01/2012","12/31/2012"
"440231","TRUSTPOINT HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"440232","HOUSTON COUNTY COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"441304","JOHNSON COUNTY COMMUNITY HOSPITAL","OP-26","0","0","0","0","0","0","2","01/01/2012","12/31/2012"
"441305","MACON COUNTY GENERAL HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"441307","RIVERVIEW REGIONAL MEDICAL CENTER","OP-26","21","0","7","5","1","0","1","01/01/2012","12/31/2012"
"441308","MEDICAL CENTER OF MANCHESTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"441309","MARSHALL MEDICAL CENTER","OP-26","348","28","0","0","2","15","0","01/01/2012","12/31/2012"
"441310","RHEA MEDICAL CENTER","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"441311","TRISTAR ASHLAND CITY MEDICAL CENTER","OP-26","179","0","0","0","0","13","0","01/01/2012","12/31/2012"
"441314","LAUDERDALE COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","01/01/2012","12/31/2012"
"441315","COPPER BASIN MEDICAL CENTER","OP-26","9","0","0","6","0","0","8","01/01/2012","12/31/2012"
"450002","PROVIDENCE MEMORIAL HOSPITAL","OP-26","1196","0","35","2105","3006","940","451","01/01/2012","12/31/2012"
"450005","MEMORIAL HERMANN BAPTIST ORANGE HOSPITAL","OP-26","494","0","0","15","0","9","17","01/01/2012","12/31/2012"
"450007","PETERSON REGIONAL MEDICAL CENTER","OP-26","5763","1325","2143","1387","1081","373","416","01/01/2012","12/31/2012"
"450010","UNITED REGIONAL HEALTH CARE SYSTEM","OP-26","1015","0","84","1139","2089","375","393","01/01/2012","12/31/2012"
"450011","ST. JOSEPH REGIONAL HEALTH CENTER","OP-26","1227","30","96","1038","1988","742","414","01/01/2012","12/31/2012"
"450015","DALLAS COUNTY HOSPITAL DISTRICT","OP-26","2568","1451","1157","1986","1726","1713","300","01/01/2012","12/31/2012"
"450018","UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON","OP-26","4514","2015","1010","5098","10860","3578","1236","01/01/2012","12/31/2012"
"450021","BAYLOR UNIVERSITY MEDICAL CENTER","OP-26","9419","0","0","366","153","359","290","01/01/2012","12/31/2012"
"450023","CITIZENS MEDICAL CENTER","OP-26","4","0","16","0","0","37","10","01/01/2012","12/31/2012"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","OP-26","3792","119","325","2049","0","691","17","01/01/2012","12/31/2012"
"450028","VHS BROWNSVILLE HOSPITAL COMPANY, LLC","OP-26","987","981","50","152","1292","184","531","01/01/2012","12/31/2012"
"450029","LAREDO MEDICAL CENTER","OP-26","1032","373","2","705","1882","198","312","01/01/2012","12/31/2012"
"450032","GOOD SHEPHERD MEDICAL CENTER MARSHALL","OP-26","2013","133","0","386","0","130","18","01/01/2012","12/31/2012"
"450033","VALLEY BAPTIST MEDICAL CENTER - HARLINGEN","OP-26","2132","78","87","736","2788","504","1247","01/01/2012","12/31/2012"
"450034","CHRISTUS HOSPITAL","OP-26","217","0","0","11","0","2","904","01/01/2012","12/31/2012"
"450035","ST JOSEPH MEDICAL CENTER","OP-26","3288","500","163","859","1596","433","235","01/01/2012","12/31/2012"
"450037","GOOD SHEPHERD MEDICAL CENTER","OP-26","1731","12","1180","1338","705","960","596","01/01/2012","12/31/2012"
"450039","JPS HEALTH NETWORK","OP-26","357","517","362","1926","2909","357","334","01/01/2012","12/31/2012"
"450040","COVENANT MEDICAL CENTER","OP-26","5829","557","171","418","35","543","707","01/01/2012","12/31/2012"
"450042","PROVIDENCE HEALTH CENTER","OP-26","2519","669","2099","936","3727","1092","1655","01/01/2012","12/31/2012"
"450044","U.T. SOUTHWESTERN UNIVERSITY HOSPITAL - ST. PAUL ","OP-26","5242","1164","2505","719","176","489","1734","01/01/2012","12/31/2012"
"450046","CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI","OP-26","4658","128","114","3494","2933","1929","2470","01/01/2012","12/31/2012"
"450051","METHODIST DALLAS MEDICAL CENTER","OP-26","2841","156","2","108","18","183","547","01/01/2012","12/31/2012"
"450052","GOODALL WITCHER HOSPITAL","OP-26","269","0","4","0","61","12","1","01/01/2012","12/31/2012"
"450054","SCOTT & WHITE MEMORIAL HOSPITAL","OP-26","13327","5550","8191","15731","27017","5787","5486","01/01/2012","12/31/2012"
"450055","ROLLING PLAINS MEMORIAL HOSPITAL","OP-26","328","26","0","17","9","11","17","01/01/2012","12/31/2012"
"450056","SETON MEDICAL CENTER AUSTIN","OP-26","2125","62","70","656","947","554","521","01/01/2012","12/31/2012"
"450058","BAPTIST MEDICAL CENTER","OP-26","1471","26","16","1280","327","693","289","01/01/2012","12/31/2012"
"450064","TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL","OP-26","121","488","0","60","130","82","314","01/01/2012","12/31/2012"
"450068","MEMORIAL HERMANN - TEXAS MEDICAL CENTER","OP-26","4030","21","64","64","138","212","1092","01/01/2012","12/31/2012"
"450072","BRAZOSPORT REGIONAL HEALTH SYSTEM","OP-26","1049","227","37","88","125","183","52","01/01/2012","12/31/2012"
"450073","COGDELL MEMORIAL HOSPITAL","OP-26","268","149","0","88","0","23","3","01/01/2012","12/31/2012"
"450078","ANSON GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","01/01/2012","12/31/2012"
"450079","BAYLOR MEDICAL CENTER AT IRVING","OP-26","1265","0","2","362","35","255","96","01/01/2012","12/31/2012"
"450080","TITUS REGIONAL MEDICAL CENTER","OP-26","350","0","59","674","84","297","50","01/01/2012","12/31/2012"
"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","OP-26","25","0","0","21","4","11","45","01/01/2012","12/31/2012"
"450083","EAST TEXAS MEDICAL CENTER","OP-26","7584","0","5179","894","5838","714","1494","01/01/2012","12/31/2012"
"450085","GRAHAM REGIONAL MEDICAL CENTER","OP-26","235","0","39","89","8","16","12","01/01/2012","12/31/2012"
"450087","NORTH HILLS HOSPITAL","OP-26","1409","0","103","149","72","112","321","01/01/2012","12/31/2012"
"450090","NORTH TEXAS MEDICAL CENTER","OP-26","834","138","12","113","301","7","31","01/01/2012","12/31/2012"
