Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"310008","HOLY NAME MEDICAL CENTER","718 TEANECK RD","Teaneck","NJ","07666","BERGEN","1.099856","0 out of 10","0 out of 9","0 out of 10"
"010099","D W MCMILLAN MEMORIAL HOSPITAL","1301 BELLEVILLE AVENUE","Brewton","AL","36426","ESCAMBIA","1.009746","0 out of 10","0 out of 9","0 out of 10"
"450451","GLEN ROSE MEDICAL CENTER","1021 HOLDEN STREET","Glen Rose","TX","76043","SOMERVELL","1.060146","0 out of 10","0 out of 9","0 out of 10"
"670068","TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND","4400 LONG PRAIRIE ROAD","Flower Mound","TX","75028","DENTON","1.080278","0 out of 10","0 out of 9","0 out of 10"
"230036","ALPENA REGIONAL MEDICAL CENTER","1501 W CHISHOLM ST","Alpena","MI","49707","ALPENA","1.030268","0 out of 10","0 out of 9","0 out of 10"
"440102","LINCOLN MEDICAL CENTER","106 MEDICAL CENTER BLVD","Fayetteville","TN","37334","LINCOLN","1.017289","0 out of 10","0 out of 9","0 out of 10"
"010126","TROY REGIONAL MEDICAL CENTER","1330 HIGHWAY 231 SOUTH","Troy","AL","36081","PIKE","0.884806","6 out of 10","5 out of 9","6 out of 10"
"450130","NIX HEALTH CARE SYSTEM","414 NAVARRO, SUITE 600","San Antonio","TX","78205","BEXAR","0.992126","0 out of 10","2 out of 9","2 out of 10"
"670059","ST LUKES LAKESIDE HOSPITAL","17400 ST LUKES WAY","The Woodlands","TX","77384","MONTGOMERY","1.159690","0 out of 10","0 out of 9","0 out of 10"
"220082","SAINTS  MEDICAL CENTER INC","1 HOSPITAL DRIVE","Lowell","MA","01852","MIDDLESEX","0.986839","0 out of 10","2 out of 9","2 out of 10"
"050502","SAINT VINCENT MEDICAL CENTER","2131 W 3RD ST","Los Angeles","CA","90057","LOS ANGELES","1.017379","0 out of 10","0 out of 9","0 out of 10"
"100260","ST LUCIE MEDICAL CENTER","1800 SE TIFFANY AVE","Port Saint Lucie","FL","34952","ST. LUCIE","1.076551","0 out of 10","0 out of 9","0 out of 10"
"050324","SCRIPPS MEMORIAL HOSPITAL LA JOLLA","9888 GENESEE AVENUE","La Jolla","CA","92037","SAN DIEGO","1.024699","0 out of 10","0 out of 9","0 out of 10"
"050739","CENTINELA HOSPITAL MEDICAL CENTER","555 EAST HARDY STREET","Inglewood","CA","90301","LOS ANGELES","1.056384","0 out of 10","0 out of 9","0 out of 10"
"050686","KAISER FOUNDATION HOSPITAL, RIVERSIDE","10800 MAGNOLIA AVENUE","Riverside","CA","92505","RIVERSIDE","0.853150","8 out of 10","0 out of 9","8 out of 10"
"050636","POMERADO HOSPITAL","15615 POMERADO ROAD","Poway","CA","92064","SAN DIEGO","0.966521","2 out of 10","0 out of 9","2 out of 10"
"060006","MONTROSE MEMORIAL HOSPITAL","800 S 3RD ST","Montrose","CO","81401","MONTROSE","0.964158","2 out of 10","0 out of 9","2 out of 10"
"170014","RANSOM MEMORIAL HOSPITAL","1301 S MAIN STREET","Ottawa","KS","66067","FRANKLIN","0.867539","7 out of 10","6 out of 9","7 out of 10"
"070004","SHARON HOSPITAL","50 HOSPITAL HILL ROAD, PO BOX 789","Sharon","CT","06069","LITCHFIELD","0.948686","3 out of 10","2 out of 9","3 out of 10"
"450099","PAMPA REGIONAL MEDICAL CENTER","1 MEDICAL PLAZA","Pampa","TX","79065","GRAY","0.968347","1 out of 10","0 out of 9","1 out of 10"
"370093","O U MEDICAL CENTER","700 NE 13TH STREET","Oklahoma City","OK","73104","OKLAHOMA","1.016410","0 out of 10","0 out of 9","0 out of 10"
"450662","VALLEY REGIONAL MEDICAL CENTER","100 A ALTON GLOOR","Brownsville","TX","78526","CAMERON","0.984721","1 out of 10","2 out of 9","2 out of 10"
"450015","PARKLAND HEALTH AND HOSPITAL SYSTEM","5201 HARRY HINES BLVD","Dallas","TX","75235","DALLAS","0.938049","3 out of 10","1 out of 9","3 out of 10"
"490040","INOVA ALEXANDRIA HOSPITAL","4320 SEMINARY RD","Alexandria","VA","22304","ALEXANDRIA CITY","0.991722","0 out of 10","0 out of 9","0 out of 10"
"330061","LAWRENCE HOSPITAL CENTER","55 PALMER AVENUE","Bronxville","NY","10708","WESTCHESTER","1.060940","0 out of 10","0 out of 9","0 out of 10"
"110074","ATHENS REGIONAL MEDICAL CENTER","1199 PRINCE AVENUE","Athens","GA","30612","CLARKE","0.939449","3 out of 10","0 out of 9","3 out of 10"
"310009","CLARA MAASS MEDICAL CENTER","ONE CLARA MAAS DRIVE","Belleville","NJ","07109","ESSEX","1.161418","0 out of 10","0 out of 9","0 out of 10"
"100084","LEESBURG REGIONAL MEDICAL CENTER","600 E DIXIE AVE","Leesburg","FL","34748","LAKE","1.020078","0 out of 10","1 out of 9","1 out of 10"
"450584","WILBARGER GENERAL HOSPITAL","920 HILLCREST DR","Vernon","TX","76384","WILBARGER","0.939378","3 out of 10","2 out of 9","3 out of 10"
"490041","MARY IMMACULATE HOSPITAL","2 BERNARDINE DRIVE","Newport News","VA","23602","NEWPORT NEWS CITY","0.941915","3 out of 10","1 out of 9","3 out of 10"
"270003","ST PETER'S HOSPITAL","2475 BROADWAY","Helena","MT","59601","LEWIS AND CLARK","0.867504","7 out of 10","4 out of 9","7 out of 10"
"260138","ST LUKES HOSPITAL OF KANSAS CITY","4401 WORNALL ROAD","Kansas City","MO","64111-3220","JACKSON","0.981881","1 out of 10","1 out of 9","1 out of 10"
"190054","IBERIA GENERAL HOSPITAL AND MEDICAL CENTER","2315 E MAIN STREET","New Iberia","LA","70560","IBERIA","1.145438","0 out of 10","0 out of 9","0 out of 10"
"140234","ILLINOIS VALLEY COMMUNITY HOSPITAL","925 WEST ST","Peru","IL","61354","LA SALLE","0.953308","2 out of 10","0 out of 9","2 out of 10"
"240036","ST CLOUD HOSPITAL","1406 6TH AVE NORTH","Saint Cloud","MN","56303","STEARNS","0.941438","3 out of 10","0 out of 9","3 out of 10"
"450023","CITIZENS MEDICAL CENTER","2701 HOSPITAL DRIVE","Victoria","TX","77901","VICTORIA","1.001963","0 out of 10","0 out of 9","0 out of 10"
"450035","ST JOSEPH MEDICAL CENTER","1401 ST. JOSEPH PARKWAY","Houston","TX","77002","HARRIS","1.048828","0 out of 10","0 out of 9","0 out of 10"
"120002","MAUI MEMORIAL MEDICAL CENTER","221 MAHALANI STREET","Wailuku","HI","96793","MAUI","0.903934","5 out of 10","0 out of 9","5 out of 10"
"310015","MORRISTOWN MEDICAL CENTER","100 MADISON AVE","Morristown","NJ","07962","MORRIS","1.061877","0 out of 10","0 out of 9","0 out of 10"
"050279","HI-DESERT MEDICAL CENTER","6601 WHITE FEATHER ROAD","Joshua Tree","CA","92252","SAN BERNARDINO","0.869896","7 out of 10","4 out of 9","7 out of 10"
"330169","BETH ISRAEL MEDICAL CENTER","FIRST AVENUE AT 16TH STREET","New York","NY","10003","NEW YORK","1.030984","0 out of 10","0 out of 9","0 out of 10"
"190065","BATON ROUGE GENERAL MEDICAL CENTER","3600 FLORIDA STREET","Baton Rouge","LA","70806","EAST BATON ROUGE","0.993851","0 out of 10","1 out of 9","1 out of 10"
"150010","ST JOSEPH HOSPITAL & HEALTH CENTER INC","1907 W SYCAMORE ST","Kokomo","IN","46904","HOWARD","1.071659","0 out of 10","0 out of 9","0 out of 10"
"170020","HUTCHINSON REGIONAL MEDICAL CENTER INC","1701 E 23RD AVENUE","Hutchinson","KS","67502","RENO","0.958484","2 out of 10","2 out of 9","2 out of 10"
"100290","VILLAGES REGIONAL HOSPITAL, THE","1451 EL CAMINO REAL","The Villages","FL","32159","SUMTER","1.007652","0 out of 10","0 out of 9","0 out of 10"
"390198","MILLCREEK COMMUNITY HOSPITAL","5515 PEACH STREET","Erie","PA","16509","ERIE","1.046208","0 out of 10","0 out of 9","0 out of 10"
"100228","WESTSIDE REGIONAL MEDICAL CENTER","8201 W BROWARD BLVD","Plantation","FL","33324","BROWARD","1.088777","0 out of 10","1 out of 9","1 out of 10"
"670060","TEXAS REGIONAL MEDICAL CENTER AT SUNNYVALE","231 SOUTH COLLINS ROAD","Sunnyvale","TX","75182","DALLAS","1.109888","0 out of 10","1 out of 9","1 out of 10"
"490077","MARTHA JEFFERSON HOSPITAL","500 MARTHA JEFFERSON DRIVE","Charlottesville","VA","22911","ALBEMARLE","0.937548","3 out of 10","0 out of 9","3 out of 10"
"060075","VALLEY VIEW HOSPITAL ASSOCIATION","1906 BLAKE AVE","Glenwood Springs","CO","81601","GARFIELD","1.002948","0 out of 10","0 out of 9","0 out of 10"
"500050","PEACEHEALTH SOUTHWEST MEDICAL CENTER","400 NE MOTHER JOSEPH PLACE","Vancouver","WA","98664","CLARK","0.895282","6 out of 10","0 out of 9","6 out of 10"
"340119","STANLY REGIONAL MEDICAL CENTER","301 YADKIN ST","Albemarle","NC","28001","STANLY","0.908090","5 out of 10","0 out of 9","5 out of 10"
"340071","BETSY JOHNSON REGIONAL  HOSPITAL","800 TILGHMAN DR","Dunn","NC","28334","HARNETT","0.919416","4 out of 10","0 out of 9","4 out of 10"
"300003","MARY HITCHCOCK MEMORIAL HOSPITAL","1 MEDICAL CENTER DRIVE","Lebanon","NH","03756","GRAFTON","1.036730","0 out of 10","0 out of 9","0 out of 10"
"030094","ARROWHEAD HOSPITAL","18701 NORTH 67TH AVENUE","Glendale","AZ","853087101","MARICOPA","1.008439","0 out of 10","0 out of 9","0 out of 10"
"010139","BROOKWOOD MEDICAL CENTER","2010 BROOKWOOD MEDICAL CENTER DRIVE","Birmingham","AL","35209","JEFFERSON","1.003879","0 out of 10","1 out of 9","1 out of 10"
"190202","OCHSNER MEDICAL CENTER - BATON ROUGE","17000 MEDICAL CENTER DR","Baton Rouge","LA","70816","EAST BATON ROUGE","1.041916","0 out of 10","1 out of 9","1 out of 10"
"330004","HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS","396 BROADWAY","Kingston","NY","12401","ULSTER","1.003037","0 out of 10","0 out of 9","0 out of 10"
"140083","LORETTO HOSPITAL","645 SOUTH CENTRAL AVE","Chicago","IL","60644","COOK","1.036757","0 out of 10","2 out of 9","2 out of 10"
"200008","MERCY HOSPITAL","144 STATE STREET","Portland","ME","04101","CUMBERLAND","0.963585","2 out of 10","2 out of 9","2 out of 10"
"050026","GROSSMONT HOSPITAL","5555 GROSSMONT CENTER DRIVE BOX 58","La Mesa","CA","91942","SAN DIEGO","0.998963","0 out of 10","0 out of 9","0 out of 10"
"280131","MIDWEST SURGICAL HOSPITAL LLC","7915 FARNAM DRIVE","Omaha","NE","68114","DOUGLAS","0.869109","7 out of 10","3 out of 9","7 out of 10"
"100125","HOMESTEAD HOSPITAL","975 BAPTIST WAY","Homestead","FL","33033","DADE","1.007562","0 out of 10","2 out of 9","2 out of 10"
"230230","EDWARD W SPARROW HOSPITAL","1215 E MICHIGAN AVENUE","Lansing","MI","48912","INGHAM","0.955943","2 out of 10","2 out of 9","2 out of 10"
"260034","BATES COUNTY MEMORIAL HOSPITAL","615 W NURSERY ST","Butler","MO","64730","BATES","0.822278","10 out of 10","9 out of 9","10 out of 10"
"010069","MEDICAL CENTER BARBOUR","820 W WASHINGTON ST","Eufaula","AL","36027","BARBOUR","1.031832","0 out of 10","0 out of 9","0 out of 10"
"050736","MONTEREY PARK HOSPITAL","900 S ATLANTIC BLVD","Monterey Park","CA","91754","LOS ANGELES","0.995720","0 out of 10","0 out of 9","0 out of 10"
"330306","LUTHERAN MEDICAL CENTER","150 55TH STREET","Brooklyn","NY","11220","KINGS","1.017457","0 out of 10","1 out of 9","1 out of 10"
"110018","NEWTON MEDICAL CENTER","5126 HOSPITAL DRIVE NE","Covington","GA","30014","NEWTON","1.005000","0 out of 10","0 out of 9","0 out of 10"
"140030","SHERMAN HOSPITAL","1425 NORTH RANDALL ROAD","Elgin","IL","60123","KANE","1.057194","0 out of 10","0 out of 9","0 out of 10"
"360263","INSTITUTE FOR ORTHOPAEDIC SURGERY","801 MEDICAL DRIVE, SUITE B","Lima","OH","45804","ALLEN","0.891876","6 out of 10","2 out of 9","6 out of 10"
"230297","KARMANOS CANCER CENTER","4100 JOHN R","Detroit","MI","48201","WAYNE","0.968080","1 out of 10","0 out of 9","1 out of 10"
"340106","SANDHILLS REGIONAL MEDICAL CENTER","1000 WEST HAMLET AVENUE","Hamlet","NC","28345","RICHMOND","0.898482","5 out of 10","0 out of 9","5 out of 10"
"160112","SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST","Spencer","IA","51301","CLAY","0.870701","7 out of 10","0 out of 9","7 out of 10"
"450348","FALLS COMMUNITY HOSPITAL AND CLINIC","322 COLEMAN STREET","Marlin","TX","76661","FALLS","1.073940","0 out of 10","0 out of 9","0 out of 10"
"140137","GREENVILLE REGIONAL HOSPITAL","200 HEALTHCARE DR","Greenville","IL","62246","BOND","0.913936","5 out of 10","3 out of 9","5 out of 10"
"420066","LAKE CITY COMMUNITY HOSPITAL","258 N RON MCNAIR BLVD","Lake City","SC","29560","FLORENCE","0.934077","3 out of 10","4 out of 9","4 out of 10"
"420070","TUOMEY HEALTHCARE SYSTEM","129 N WASHINGTON ST","Sumter","SC","29150","SUMTER","0.958455","2 out of 10","1 out of 9","2 out of 10"
"340042","ONSLOW MEMORIAL HOSPITAL","317 WESTERN BOULEVARD","Jacksonville","NC","28546","ONSLOW","0.946604","3 out of 10","0 out of 9","3 out of 10"
"010032","WEDOWEE HOSPITAL","209 NORTH MAIN STREET","Wedowee","AL","36278","RANDOLPH","0.820346","10 out of 10","9 out of 9","10 out of 10"
"490066","SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER","100 SENTARA CIRCLE","Williamsburg","VA","23188","JAMES CITY CO.","0.897523","5 out of 10","4 out of 9","5 out of 10"
"440153","TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER","435 2ND ST","Newport","TN","37821","COCKE","0.947577","3 out of 10","0 out of 9","3 out of 10"
"180149","WESTLAKE REGIONAL HOSPITAL","901 WESTLAKE DRIVE","Columbia","KY","42728","ADAIR","0.970422","1 out of 10","0 out of 9","1 out of 10"
"230130","BEAUMONT HOSPITAL, ROYAL OAK","3601 W THIRTEEN MILE RD","Royal Oak","MI","48073","OAKLAND","1.001856","0 out of 10","0 out of 9","0 out of 10"
"530011","MEMORIAL HOSPITAL SWEETWATER COUNTY","1200 COLLEGE DRIVE","Rock Springs","WY","82901-5868","SWEETWATER","0.853161","8 out of 10","8 out of 9","8 out of 10"
"490089","CARILION FRANKLIN MEMORIAL HOSPITAL","180 FLOYD AVENUE","Rocky Mount","VA","24151","FRANKLIN","0.907333","5 out of 10","0 out of 9","5 out of 10"
"340099","VIDANT ROANOKE CHOWAN HOSPITAL","500 S ACADEMY ST","Ahoskie","NC","27910","HERTFORD","0.961502","2 out of 10","0 out of 9","2 out of 10"
"330401","ST CATHERINE OF SIENA HOSPITAL","50 ROUTE 25A","Smithtown","NY","11787","SUFFOLK","1.051156","0 out of 10","0 out of 9","0 out of 10"
"140093","PRESENCE UNITED SAMARITANS MEDICAL CENTER","812 N LOGAN","Danville","IL","61832","VERMILION","0.966615","2 out of 10","0 out of 9","2 out of 10"
"450702","LONGVIEW REGIONAL MEDICAL CENTER","2901 N FOURTH ST","Longview","TX","75605","GREGG","1.003492","0 out of 10","0 out of 9","0 out of 10"
"380020","MCKENZIE-WILLAMETTE MEDICAL CENTER","1460 G STREET","Springfield","OR","97477","LANE","0.858085","8 out of 10","6 out of 9","8 out of 10"
"450358","METHODIST HOSPITAL,THE","6565 FANNIN","Houston","TX","77030","HARRIS","0.997296","0 out of 10","0 out of 9","0 out of 10"
"450389","EAST TEXAS MEDICAL CENTER ATHENS","2000 SOUTH PALESTINE","Athens","TX","75751","HENDERSON","1.023338","0 out of 10","0 out of 9","0 out of 10"
"530012","WYOMING MEDICAL CENTER","1233 EAST 2ND ST","Casper","WY","82601","NATRONA","1.025850","0 out of 10","0 out of 9","0 out of 10"
"380060","ADVENTIST MEDICAL CENTER","10123 SE MARKET STREET","Portland","OR","97216","MULTNOMAH","0.860875","8 out of 10","2 out of 9","8 out of 10"
"450742","LAKE POINTE MEDICAL CENTER","6800 SCENIC DR","Rowlett","TX","75088","DALLAS","1.148745","0 out of 10","0 out of 9","0 out of 10"
"450165","SOUTH TEXAS REGIONAL MEDICAL CENTER","1905 HWY 97 EAST","Jourdanton","TX","78026","ATASCOSA","0.980976","1 out of 10","4 out of 9","4 out of 10"
"180019","MEADOWVIEW REGIONAL MEDICAL CENTER","989 MEDICAL PARK DRIVE","Maysville","KY","41056","MASON","1.012957","0 out of 10","0 out of 9","0 out of 10"
"250117","HIGHLAND COMMUNITY  HOSPITAL","130 HIGHLAND PKWY","Picayune","MS","39466","PEARL RIVER","0.970086","1 out of 10","4 out of 9","4 out of 10"
"310091","MEMORIAL HOSPITAL OF SALEM COUNTY","310 WOODSTOWN ROAD","Salem","NJ","08079","SALEM","1.021025","0 out of 10","0 out of 9","0 out of 10"
"390013","EVANGELICAL COMMUNITY HOSPITAL","ONE HOSPITAL DRIVE","Lewisburg","PA","17837","UNION","0.923336","4 out of 10","0 out of 9","4 out of 10"
"220075","MASSACHUSETTS EYE AND EAR INFIRMARY","243 CHARLES STREET","Boston","MA","02114","SUFFOLK","1.045819","0 out of 10","0 out of 9","0 out of 10"
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","West Islip","NY","11795","SUFFOLK","1.056444","0 out of 10","0 out of 9","0 out of 10"
"450877","FOUNDATION SURGICAL HOSPITAL OF EL PASO","1416 GEORGE DIETER","El Paso","TX","79936","EL PASO","1.339368","0 out of 10","0 out of 9","0 out of 10"
"360068","TOLEDO HOSPITAL THE","2142 NORTH COVE BOULEVARD","Toledo","OH","43606","LUCAS","1.034603","0 out of 10","0 out of 9","0 out of 10"
"110003","MAYO CLINIC HEALTH SYSTEM IN WAYCROSS, INC","1900 TEBEAU STREET","Waycross","GA","31501","WARE","0.994078","0 out of 10","0 out of 9","0 out of 10"
"460010","INTERMOUNTAIN MEDICAL CENTER","5121 SOUTH COTTONWOOD STREET","Murray","UT","84157","SALT LAKE","0.976895","1 out of 10","1 out of 9","1 out of 10"
"180093","BAPTIST HEALTH MADISONVILLE","900 HOSPITAL DRIVE","Madisonville","KY","42431","HOPKINS","0.919043","4 out of 10","3 out of 9","4 out of 10"
"110142","EVANS MEMORIAL HOSPITAL","200 N RIVER STREET","Claxton","GA","30417","EVANS","0.847168","8 out of 10","0 out of 9","8 out of 10"
"110150","OCONEE REGIONAL MEDICAL CENTER","821 N COBB STREET  POST OFFICE BOX 690","Milledgeville","GA","31061","BALDWIN","0.931038","4 out of 10","2 out of 9","4 out of 10"
"040020","ST BERNARDS MEDICAL CENTER","225 E JACKSON","Jonesboro","AR","72403-9320","CRAIGHEAD","0.980209","1 out of 10","0 out of 9","1 out of 10"
"420055","CAROLINAS HOSPITAL SYSTEM MARION","2829 E HWY 76","Mullins","SC","29574","MARION","0.887915","6 out of 10","3 out of 9","6 out of 10"
"130028","PORTNEUF MEDICAL CENTER","777 HOSPITAL WAY","Pocatello","ID","83201","BANNOCK","0.941090","3 out of 10","0 out of 9","3 out of 10"
"050742","OLYMPIA MEDICAL CENTER","5900 WEST OLYMPIC BOULEVARD","Los Angeles","CA","90036","LOS ANGELES","1.134375","0 out of 10","0 out of 9","0 out of 10"
"050684","MENIFEE VALLEY MEDICAL CENTER","28400 MCCALL B0ULEVARD","Menifee","CA","92585","RIVERSIDE","1.017171","0 out of 10","0 out of 9","0 out of 10"
"110105","COLQUITT REGIONAL MEDICAL CENTER","3131 THOMASVILLE HWY BOX 40","Moultrie","GA","31768","COLQUITT","0.980812","1 out of 10","0 out of 9","1 out of 10"
"220065","NOBLE HOSPITAL","115 WEST SILVER STREET","Westfield","MA","01086","HAMPDEN","1.160907","0 out of 10","0 out of 9","0 out of 10"
"050107","MARIAN REGIONAL MEDICAL CENTER","1400 E CHURCH ST","Santa Maria","CA","93454","SANTA BARBARA","0.938450","3 out of 10","0 out of 9","3 out of 10"
"450867","SETON NORTHWEST HOSPITAL","11113 RESEARCH BOULEVARD","Austin","TX","78759","TRAVIS","1.017452","0 out of 10","0 out of 9","0 out of 10"
"450024","UNIVERSITY MEDICAL CENTER OF EL PASO","4815 ALAMEDA AVE","El Paso","TX","79905","EL PASO","1.056997","0 out of 10","0 out of 9","0 out of 10"
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","Birmingham","AL","35205","JEFFERSON","1.041247","0 out of 10","0 out of 9","0 out of 10"
"450723","METHODIST CHARLTON MEDICAL CENTER","3500 W WHEATLAND ROAD","Dallas","TX","75237","DALLAS","1.111854","0 out of 10","0 out of 9","0 out of 10"
"050168","ST JUDE MEDICAL CENTER","101 E VALENCIA MESA DRIVE","Fullerton","CA","92835","ORANGE","1.028380","0 out of 10","1 out of 9","1 out of 10"
"490022","MARY WASHINGTON HOSPITAL, INC","1001 SAM PERRY BOULEVARD","Fredericksburg","VA","22401","FREDERICKSBURG CITY","1.003582","0 out of 10","1 out of 9","1 out of 10"
"440032","WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL","851 LOCUST STREET","Rogersville","TN","37857","HAWKINS","0.846141","8 out of 10","0 out of 9","8 out of 10"
"340144","DAVIS REGIONAL MEDICAL CENTER","218 OLD MOCKSBVILLE RD PO BOX 1823","Statesville","NC","28625","IREDELL","0.934982","3 out of 10","0 out of 9","3 out of 10"
"370013","MERCY HOSPITAL OKLAHOMA CITY, INC","4300 WEST MEMORIAL ROAD","Oklahoma City","OK","73120","OKLAHOMA","1.043705","0 out of 10","0 out of 9","0 out of 10"
"100223","FORT WALTON BEACH MEDICAL CENTER","1000 MAR-WALT DR","Ft Walton Beach","FL","32547","OKALOOSA","1.028071","0 out of 10","0 out of 9","0 out of 10"
"460047","ST MARKS HOSPITAL","1200 EAST 3900 SOUTH","Salt Lake City","UT","84124","SALT LAKE","1.030318","0 out of 10","0 out of 9","0 out of 10"
"030064","UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE","1501 NORTH CAMPBELL AVENUE","Tucson","AZ","857245146","PIMA","0.965921","2 out of 10","0 out of 9","2 out of 10"
"190205","THE REGIONAL MEDICAL CENTER OF ACADIANA","2810 AMBASSADOR CAFFERY PARKWAY","Lafayette","LA","70506","LAFAYETTE","0.999280","0 out of 10","1 out of 9","1 out of 10"
"050009","QUEEN OF THE VALLEY MEDICAL CENTER","1000 TRANCAS ST","Napa","CA","94558","NAPA","0.906347","5 out of 10","2 out of 9","5 out of 10"
"050082","ST JOHNS REGIONAL MEDICAL CENTER","1600 N ROSE AVE","Oxnard","CA","93030","VENTURA","1.025711","0 out of 10","0 out of 9","0 out of 10"
"050075","KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND","275 W MACARTHUR BOULEVARD","Oakland","CA","94611","ALAMEDA","0.879183","7 out of 10","0 out of 9","7 out of 10"
"050360","MARIN GENERAL HOSPITAL","250 BON AIR ROAD, PO BOX 8010","Greenbrae","CA","94904","MARIN","1.008170","0 out of 10","0 out of 9","0 out of 10"
"030103","MAYO CLINIC HOSPITAL","5777 EAST MAYO BOULEVARD","Phoenix","AZ","85054","MARICOPA","0.931322","4 out of 10","1 out of 9","4 out of 10"
"390056","J C BLAIR MEMORIAL HOSPITAL","1225 WARM SPRINGS AVE","Huntingdon","PA","16652","HUNTINGDON","0.945371","3 out of 10","4 out of 9","4 out of 10"
"390068","HEART OF LANCASTER REGIONAL MEDICAL CENTER","1500 HIGHLANDS DRIVE","Lititz","PA","17543","LANCASTER","0.972642","1 out of 10","2 out of 9","2 out of 10"
