"Provider ID","Hospital Name","Address","City","State","ZIP Code","County Name","Phone Number","Measure Name","Measure ID","Compared to National","Denominator","Payment","Lower Estimate","Higher Estimate","Footnote","Measure Start Date","Measure End Date"
"520097","ST MARYS HOSPITAL MEDICAL CTR","1726 SHAWANO AVE","GREEN BAY","WI","54303","BROWN","9204984200","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","89","21,913","19,644","24,619","","07/01/2010","06/30/2013"
"520098","UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY","600 HIGHLAND AVENUE","MADISON","WI","53792","DANE","6082638991","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","317","21,137","19,716","22,662","","07/01/2010","06/30/2013"
"520100","BELOIT MEMORIAL HOSPITAL","1969 W HART RD","BELOIT","WI","53511","ROCK","6083645011","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","101","17,950","16,228","19,828","","07/01/2010","06/30/2013"
"520102","AURORA LAKELAND MEDICAL CENTER","W3985 COUNTY ROAD NN","ELKHORN","WI","53121","WALWORTH","2627412000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","35","22,841","19,922","26,423","","07/01/2010","06/30/2013"
"520103","COMMUNITY MEMORIAL HOSPITAL","W180 N8085 TOWN HALL RD","MENOMONEE FALLS","WI","53051","WAUKESHA","2622511000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","154","23,036","20,901","25,359","","07/01/2010","06/30/2013"
"520107","HOLY FAMILY MEMORIAL","2300 WESTERN AVE","MANITOWOC","WI","54221","MANITOWOC","9203202011","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","56","21,830","19,102","25,020","","07/01/2010","06/30/2013"
"520109","MILE BLUFF MEDICAL CENTER","1050 DIVISION ST","MAUSTON","WI","53948","JUNEAU","6088476161","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"520113","BAY AREA MEDICAL CENTER","3100 SHORE DRIVE","MARINETTE","WI","54143","MARINETTE","7157356621","Payment for heart attack patients","PAYM_30_AMI","Less than the National Average Payment","162","19,408","17,834","21,167","","07/01/2010","06/30/2013"
"520116","UW HEALTH PARTNERS  WATERTOWN REGIONAL MED CTR","125 HOSPITAL DRIVE","WATERTOWN","WI","53098","DODGE","9202614210","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","26","21,677","18,471","25,471","","07/01/2010","06/30/2013"
"520136","WHEATON FRANCISCAN ST JOSEPH","5000 W CHAMBERS ST","MILWAUKEE","WI","53210","MILWAUKEE","4144472000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","253","22,244","20,564","24,108","","07/01/2010","06/30/2013"
"520138","AURORA ST LUKES MEDICAL CENTER","2900 W OKLAHOMA AVE","MILWAUKEE","WI","53215","MILWAUKEE","4146496000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","786","22,411","21,282","23,498","","07/01/2010","06/30/2013"
"520139","AURORA WEST ALLIS MEDICAL CENTER","8901 W LINCOLN AVE","WEST ALLIS","WI","53227","MILWAUKEE","4143286000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","148","21,722","19,824","23,910","","07/01/2010","06/30/2013"
"520160","APPLETON MEDICAL CENTER","1818 N MEADE ST","APPLETON","WI","54911","OUTAGAMIE","9207314101","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","159","22,142","20,140","24,354","","07/01/2010","06/30/2013"
"520177","FROEDTERT MEMORIAL LUTHERAN HOSPITAL","9200 W WISCONSIN AVE","MILWAUKEE","WI","53226","MILWAUKEE","4148053000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","152","22,634","20,666","24,972","","07/01/2010","06/30/2013"
"520189","AURORA MEDICAL CTR KENOSHA","10400 75TH ST","KENOSHA","WI","53142","KENOSHA","2629485600","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"520193","AURORA BAYCARE MEDICAL CTR","2845 GREENBRIER RD","GREEN BAY","WI","54311","BROWN","9202888000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","95","22,019","19,591","24,708","","07/01/2010","06/30/2013"
"520194","ORTHOPAEDIC HOSPITAL OF WISCONSIN","475 W RIVER WOODS PKWY","GLENDALE","WI","53212","MILWAUKEE","4149616800","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"520195","COLUMBIA CENTER","13125 N PORT WASHINGTON RD","MEQUON","WI","53097","OZAUKEE","2622437408","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"520196","OAKLEAF SURGICAL HOSPITAL","1000 OAKLEAF WAY","ALTOONA","WI","54720","EAU CLAIRE","7158318130","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"520198","AURORA MEDICAL CTR OSHKOSH","855 N WESTHAVEN DRIVE","OSHKOSH","WI","54904","WINNEBAGO","9204566000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","57","19,517","17,204","22,204","","07/01/2010","06/30/2013"
"520202","ST CLARES HOSPITAL OF WESTON","3400 MINISTRY PARKWAY","WESTON","WI","54476","MARATHON","7153933000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","192","21,258","19,527","23,202","","07/01/2010","06/30/2013"
"520204","WHEATON FRANCISCAN HEALTHCARE FRANKLIN","10101 SOUTH 27TH ST","FRANKLIN","WI","53132","MILWAUKEE","4143254500","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"520205","MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL","10101 SOUTH 27TH ST  2ND FLOOR","FRANKLIN","WI","53132","MILWAUKEE","4148175800","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"520206","AURORA MEDICAL CENTER","36500 AURORA DRIVE","SUMMIT","WI","53066","WAUKESHA","2624341000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","38","20,546","17,744","23,615","","07/01/2010","06/30/2013"
"520207","AURORA MEDICAL CENTER","975 PORT WASHINGTON ROAD","GRAFTON","WI","53024","OZAUKEE","2623291000","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","102","23,173","20,741","25,843","","07/01/2010","06/30/2013"
"520208","ST MARYS JANESVILLE HOSPITAL","3400 EAST RACINE STREET","JANESVILLE","WI","53546","ROCK","6083738000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521300","MINISTRY EAGLE RIVER MEMORIAL HOSPITAL","201 HOSPITAL ROAD","EAGLE RIVER","WI","54521","VILAS","7154797411","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521302","MAYO CLINIC HEALTH SYSTEM OAKRIDGE","13025 8TH ST","OSSEO","WI","54758","TREMPEALEAU","7155973121","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521303","WILD ROSE COMMUNITY MEMORIAL HOSPITAL","601 GROVE AVE","WILD ROSE","WI","54984","WAUSHARA","9206223257","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521304","ST JOSEPHS HEALTH SERVICES","400 WATER AVE","HILLSBORO","WI","54634","VERNON","6084898000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521305","MAYO CLINIC HLTH SYSTM FRANCISCAN HLTHCARE SPARTA","310 W MAIN ST","SPARTA","WI","54656","MONROE","6082692132","Payment for heart attack patients","PAYM_30_AMI","Not Available","Not Available","Not Available","Not Available","Not Available","5 - Results are not available for this reporting period.","07/01/2010","06/30/2013"
"521308","AMERY REGIONAL MEDICAL CTR","265 GRIFFIN STREET EAST","AMERY","WI","54001","POLK","7152680300","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521309","MOUNDVIEW MEMORIAL HOSPITAL AND CLINICS","402 W LAKE ST","FRIENDSHIP","WI","53934","ADAMS","6083393331","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521310","COMMUNITY MEMORIAL HOSPITAL","855 S MAIN ST","OCONTO FALLS","WI","54154","OCONTO","9208463444","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521311","OUR LADY OF VICTORY HOSPITAL","1120 PINE ST","STANLEY","WI","54768","CHIPPEWA","7156445571","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521312","MEMORIAL HOSPITAL OF LAFAYETTE COUNTY","800 CLAY ST","DARLINGTON","WI","53530","LAFAYETTE","6087764466","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521313","MINISTRY SACRED HEART HOSPITAL","401 W MOHAWK DR  SUITE 100","TOMAHAWK","WI","54487","LINCOLN","7154537700","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521314","MAYO CLINIC HEALTH SYSTEM  CHIPPEWA VALLEY","1501 THOMPSON ST","BLOOMER","WI","54724","CHIPPEWA","7155682000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521315","MAYO CLINIC HEALTH SYSTEM  NORTHLAND","1222 E WOODLAND AVE","BARRON","WI","54812","BARRON","7155373186","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521316","TRI COUNTY MEMORIAL HOSPITAL","18601 LINCOLN ST","WHITEHALL","WI","54773","TREMPEALEAU","7155384361","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521317","CALUMET MEDICAL CENTER","614 MEMORIAL DRIVE","CHILTON","WI","53014","CALUMET","9208492386","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521318","LADD MEMORIAL HOSPITAL","2600 65TH AVENUE","OSCEOLA","WI","54020","POLK","7152942111","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521319","EDGERTON HOSPITAL AND HEALTH SERVICES","11101 N SHERMAN ROAD","EDGERTON","WI","53534","ROCK","6088843441","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521320","TOMAH MEMORIAL HOSPITAL","321 BUTTS AVE","TOMAH","WI","54660","MONROE","6083722181","Payment for heart attack patients","PAYM_30_AMI","No Different than the National Average Payment","31","19,584","16,845","22,683","","07/01/2010","06/30/2013"
"521321","RIPON MEDICAL CENTER","933 NEWBURY ST","RIPON","WI","54971","FOND DU LAC","9207483101","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521322","GRANT REGIONAL HEALTH CENTER","507 S MONROE ST","LANCASTER","WI","53813","GRANT","6087232143","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521323","MEMORIAL MEDICAL CENTER","216 SUNSET PLACE","NEILLSVILLE","WI","54456","CLARK","7157433101","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521324","ASPIRUS MEDFORD HOSPITAL & CLINICS, INC","135 S GIBSON ST","MEDFORD","WI","54451","TAYLOR","7157488100","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521325","FLAMBEAU HOSPITAL","98 SHERRY AVE","PARK FALLS","WI","54552","PRICE","7157627500","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521326","THEDACARE MEDICAL CENTER NEW LONDON","1405 MILL ST","NEW LONDON","WI","54961","OUTAGAMIE","9205312000","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
"521327","WAUPUN MEMORIAL HOSPITAL","620 W BROWN ST","WAUPUN","WI","53963","DODGE","9203246530","Payment for heart attack patients","PAYM_30_AMI","Number of Cases Too Small","Not Available","Not Available","Not Available","Not Available","1 - The number of cases/patients is too few to report.","07/01/2010","06/30/2013"
