"State","Condition","Measure Name","Measure ID","Score","Footnote","Measure Start Date","Measure End Date"
"MI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"MN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"MO","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"MS","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"MT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"ND","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NE","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NH","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NJ","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NM","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NV","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"NY","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","145","","07/01/2013","06/30/2014"
"OH","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","84","","07/01/2013","06/30/2014"
"OK","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"OR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"PA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","87","","07/01/2013","06/30/2014"
"PR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"RI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"SC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"SD","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"TN","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"TX","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","81","","07/01/2013","06/30/2014"
"UT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"VA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"VI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"VT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WV","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"WY","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_VERY_HIGH_MIN","Not Available","13 - Results cannot be calculated for this reporting period.","07/01/2013","06/30/2014"
"AK","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","104","","07/01/2013","06/30/2014"
"AL","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","69","","07/01/2013","06/30/2014"
"AR","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","60","","07/01/2013","06/30/2014"
"AZ","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","84","","07/01/2013","06/30/2014"
"CA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","115","","07/01/2013","06/30/2014"
"CO","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","77","","07/01/2013","06/30/2014"
"CT","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","138","","07/01/2013","06/30/2014"
"DC","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","201","","07/01/2013","06/30/2014"
"DE","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","212","","07/01/2013","06/30/2014"
"FL","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","103","","07/01/2013","06/30/2014"
"GA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","81","","07/01/2013","06/30/2014"
"HI","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","116","","07/01/2013","06/30/2014"
"IA","Emergency Department","ED2 - Admit decision time to emergency department departure time for admitted patient","ED_2b_OVERALL_MIN","56","","07/01/2013","06/30/2014"
